Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	22.995733	7.992439	23.313860
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.105002	0.021745	0.063430
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.222154	0.046007	0.134201
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.361077	0.074777	0.218122
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.069715	0.048918	0.142692
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	1.843585	1.258819	3.671961
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.083447	0.017825	0.051996
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.000000	0.000000	0.000000
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	2.999064	0.621085	1.811699
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	11.727230	5.104130	14.888692
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.298261	0.268861	0.784264
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	10.048023	5.887283	17.173143
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.000000	0.000000	0.000000
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	26.549555	25.865490	75.449356
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	13.451078	2.785625	8.125638
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	9.297029	1.925350	5.616226
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	14.508209	18.780048	54.781200
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	1.566176	0.324344	0.946109
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.000000	0.000000	0.000000
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.021411	0.004434	0.012934
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	60.251553	70.245766	204.906158
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	32.876190	14.624774	42.660305
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	0.880823	0.182412	0.532095
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	15.989790	11.475376	33.473545
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	4.042607	0.837196	2.442091
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.101721	0.021066	0.061448
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
