Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.888005	0.180889	0.523799
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.000000	0.000000	0.000000
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	31.384640	10.764285	31.170019
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.062417	0.012715	0.036817
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.199448	0.040628	0.117646
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.261735	0.886759	2.567778
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.070620	0.014838	0.042967
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.121698	0.024790	0.071785
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	3.431712	0.699049	2.024230
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	11.507718	5.156931	14.932867
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	2.280000	0.464442	1.344881
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	11.144221	6.408433	18.556826
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.044095	0.008982	0.026010
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	26.049227	24.742069	71.645325
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	9.595357	1.954602	5.659917
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	10.919892	2.224413	6.441207
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	10.883493	11.817579	34.220032
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.000000	0.000000	0.000000
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.117565	0.023948	0.069347
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.371373	0.075650	0.219058
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	58.399918	65.861183	190.713486
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.002764	0.000563	0.001630
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	26.353786	12.190414	35.299644
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.188787	0.242159	0.701218
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	16.646530	12.088161	35.003551
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	4.464985	0.909530	2.633716
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.593897	0.120978	0.350316
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	0.864238	0.176048	0.509779
ENSMUSG00000033740	St18	1	+	6557455	6931164	3.164877	2.135011	6.182327
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.596913	0.121593	0.352095
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	96.374969	29.553991	85.579155
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	10.140764	2.065702	5.981631
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	1.065948	0.217137	0.628760
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.163210	0.676538	1.959043
ENSMUSG00000103067	Gm30414	1	+	7568192	7588373	0.000000	0.000000	0.000000
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	22.106445	4.503146	13.039708
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	1.676464	4.882547	14.138338
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.336494	0.068545	0.198484
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.645000	0.131388	0.380460
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.245834	0.050077	0.145008
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	0.865985	0.176404	0.510810
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	0.706869	0.143991	0.416954
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	19.711241	5.786573	16.756115
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.271773	0.971841	2.814148
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	3.330308	0.678393	1.964416
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	253.982727	51.737003	149.814255
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	3.264532	0.782668	2.266362
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	32.755024	6.672291	19.320879
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.050005	0.044730	0.129524
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	4.116185	7.460605	21.603592
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	1.993629	0.957563	2.772805
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	26.628874	12.112089	35.072842
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	2.712644	0.552573	1.600080
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.430479	0.139327	0.403447
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.080119	0.016320	0.047259
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	1.898172	0.536752	1.554266
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	62.535313	28.910049	83.714508
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	4.767820	7.351343	21.287201
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	46.410492	15.842068	45.873703
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.000000	0.000000	0.000000
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.036988	0.082591	0.239158
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	0.411836	0.083892	0.242926
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	13.513812	6.211806	17.987455
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	19.969254	13.678738	39.609364
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.000000	0.000000	0.000000
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.038373	0.007817	0.022635
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	0.305080	0.062146	0.179954
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	9.901594	7.924279	22.946243
ENSMUSG00000025938	Slco5a1	1	-	12936773	13062874	3.743627	2.410232	6.979280
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	27.928883	12.383548	35.858898
ENSMUSG00000103506	Gm38376	1	-	13247686	13249938	0.000000	0.000000	0.000000
ENSMUSG00000103495	Gm37409	1	-	13305033	13306658	0.000000	0.000000	0.000000
ENSMUSG00000102639	Gm38223	1	-	13360036	13360730	0.234532	0.047775	0.138341
ENSMUSG00000104170	Gm37702	1	-	13367260	13369131	0.214744	0.043744	0.126669
ENSMUSG00000087782	Gm23169	1	-	13404722	13404833	0.000000	0.000000	0.000000
ENSMUSG00000103085	Gm38120	1	-	13413787	13418428	0.330892	0.067404	0.195180
ENSMUSG00000102664	Gm38380	1	-	13424707	13426954	0.160587	0.032712	0.094724
ENSMUSG00000101476	Gm29570	1	+	13446294	13458637	0.373060	0.075993	0.220053
ENSMUSG00000119076	AC121538.1	1	-	13446426	13446538	0.601295	0.122485	0.354680
ENSMUSG00000025935	Tram1	1	-	13634922	13660134	22.028465	5.023575	14.546709
ENSMUSG00000025937	Lactb2	1	-	13693554	13730770	17.944807	3.787263	10.966734
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.098736	0.020113	0.058240
ENSMUSG00000097711	Gm5523	1	-	13856107	13857103	0.385055	0.078437	0.227129
ENSMUSG00000104209	Gm37400	1	-	14179439	14183043	0.011373	0.002317	0.006708
ENSMUSG00000025932	Eya1	1	-	14239178	14380459	4.012498	1.843522	5.338266
ENSMUSG00000102588	Gm37444	1	-	14325776	14326214	0.000000	0.000000	0.000000
ENSMUSG00000054493	Gm9947	1	+	14823161	14847155	0.342120	0.171500	0.496611
ENSMUSG00000025930	Msc	1	-	14823570	14826216	0.364493	0.234006	0.677609
ENSMUSG00000103492	Gm37412	1	+	14858869	14863189	0.622541	0.126813	0.367212
ENSMUSG00000081201	Smt3h2-ps4	1	-	14910093	14910380	11.917786	2.427687	7.029825
ENSMUSG00000082193	Rpl5-ps1	1	+	14935296	14936189	25.946789	5.285434	15.304973
ENSMUSG00000032769	Trpa1	1	-	14942872	14989086	0.000000	0.000000	0.000000
ENSMUSG00000073737	Gm10566	1	-	15339026	15340021	19.543514	3.981070	11.527938
ENSMUSG00000092083	Kcnb2	1	+	15357478	15793974	4.676888	1.100909	3.187888
ENSMUSG00000102937	Gm38116	1	+	15434526	15436058	0.000000	0.000000	0.000000
ENSMUSG00000104149	Gm37138	1	+	15626473	15628561	0.081283	0.016558	0.047946
ENSMUSG00000088829	Gm25227	1	-	15756159	15756270	0.000000	0.000000	0.000000
ENSMUSG00000101652	Gm6060	1	-	15830346	15830892	0.000000	0.000000	0.000000
ENSMUSG00000025925	Terf1	1	+	15875870	15914276	5.115126	2.115076	6.124600
ENSMUSG00000104379	Gm37509	1	+	15923555	15926723	1.029011	0.209612	0.606972
ENSMUSG00000032719	Sbspon	1	-	15924086	15962946	0.405773	0.082657	0.239349
ENSMUSG00000067795	4930444P10Rik	1	-	16136203	16163549	0.587009	0.133777	0.387376
ENSMUSG00000043716	Rpl7	1	-	16171519	16174886	348.307983	163.505615	473.461365
ENSMUSG00000025921	Rdh10	1	+	16175998	16203958	12.995792	3.146146	9.110260
ENSMUSG00000100868	Gm28095	1	+	16298730	16314286	0.000000	0.000000	0.000000
ENSMUSG00000025920	Stau2	1	-	16298898	16590336	49.562405	31.386587	90.885780
ENSMUSG00000089982	Gm7568	1	+	16323816	16338145	0.213360	0.105042	0.304169
ENSMUSG00000025939	Ube2w	1	-	16611014	16689713	9.323716	19.394262	56.159744
ENSMUSG00000102457	Gm38342	1	+	16688784	16691763	0.097989	0.019961	0.057800
ENSMUSG00000079658	Eloc	1	-	16711949	16727266	130.556732	43.490158	125.933952
ENSMUSG00000025940	Tmem70	1	+	16735431	16748499	64.813774	14.274748	41.335228
ENSMUSG00000025779	Ly96	1	+	16758275	16779835	1.782076	0.586452	1.698181
ENSMUSG00000091020	Gm5828	1	-	16838503	16840362	0.245161	0.049940	0.144611
ENSMUSG00000101640	Gm28376	1	+	16968409	17161855	0.000000	0.000000	0.000000
