Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.372093	0.073537	0.215771
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.026683	0.017867	0.052426
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.161484	0.031914	0.093642
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	1.883533	0.672522	1.973309
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.213844	0.043592	0.127907
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	29.896950	9.913576	29.088343
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.275000	0.054348	0.159468
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.113532	0.022437	0.065835
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.021769	0.004302	0.012623
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.103648	0.020484	0.060104
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	2.415809	0.477436	1.400889
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	12.171675	5.350197	15.698511
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.697391	0.335455	0.984290
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	10.338417	5.881425	17.257235
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.693075	0.136972	0.401903
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	25.741140	23.923237	70.195389
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	10.660033	2.106741	6.181584
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	9.092709	1.796991	5.272718
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	11.779874	17.438099	51.166744
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.448529	0.088643	0.260095
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.028571	0.005646	0.016568
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.237937	0.047023	0.137976
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	64.605865	70.236717	206.088058
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.003620	0.000715	0.002099
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	24.679489	10.568216	31.009184
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.685807	0.333166	0.977573
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	16.458494	11.414825	33.493298
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	4.338426	0.857403	2.515785
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.276213	0.054588	0.160172
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	0.869536	0.171846	0.504230
ENSMUSG00000033740	St18	1	+	6557455	6931164	4.353437	3.033166	8.899895
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.777702	0.153697	0.450977
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	84.081909	24.184978	70.963379
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	7.450347	1.472411	4.320338
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	0.895052	0.176889	0.519027
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.172130	0.654048	1.919104
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	1.746838	4.799357	14.082240
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.326619	0.064550	0.189401
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.000000	0.000000	0.000000
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
