Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.685435	0.052001	0.166731
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.086772	0.020051	0.064290
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	38.691994	4.944576	15.853775
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.888000	0.067369	0.216005
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.875729	0.066438	0.213020
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	14.373720	2.484968	7.967543
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.087941	0.006882	0.022065
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.448345	0.034014	0.109059
ENSMUSG00000118917	AC129937.1	1	+	4599240	4599346	1.102804	0.083665	0.268256
ENSMUSG00000104328	Gm37323	1	-	4653352	4656475	0.000000	0.000000	0.000000
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.111565	0.008464	0.027138
ENSMUSG00000103265	Gm2053	1	-	4805269	4805899	0.659271	0.050016	0.160367
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	5.004677	0.379684	1.217381
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	26.049030	4.471984	14.338506
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	5.025218	0.381243	1.222377
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	21.537928	4.595239	14.733696
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.058776	0.004459	0.014297
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	59.785442	21.205799	67.992073
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	17.255390	1.309096	4.197349
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	17.010801	1.290540	4.137854
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	33.162437	16.152691	51.790310
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.000000	0.000000	0.000000
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.000000	0.000000	0.000000
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	1.129706	0.085706	0.274799
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	123.133011	53.372116	171.126816
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	53.006226	8.565122	27.462318
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	5.748375	0.436106	1.398284
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	28.222307	8.023502	25.725723
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	7.289285	0.553392	1.774338
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.994523	0.075450	0.241916
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	2.738631	0.207769	0.666168
ENSMUSG00000033740	St18	1	+	6557455	6931164	8.729644	1.733459	5.557982
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	1.883362	0.142883	0.458125
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	157.381027	17.153996	55.000790
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	10.266634	0.778888	2.497344
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	2.328972	0.176690	0.566519
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.629628	0.928573	2.977280
ENSMUSG00000103411	Gm18300	1	-	9569563	9571747	0.000000	0.000000	0.000000
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	3.338576	3.517806	11.279126
