Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	1.062423	0.089117	0.290316
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.065468	0.014157	0.046120
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000102693	4933401J01Rik	1	+	3143476	3144545	0.000000	0.000000	0.000000
ENSMUSG00000064842	Gm26206	1	+	3172239	3172348	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	42.843121	6.026520	19.632635
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	1.180000	0.098979	0.322445
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.371586	0.031169	0.101539
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	7.760877	1.456941	4.746287
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.571681	0.049462	0.161133
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.176530	0.014807	0.048238
ENSMUSG00000104328	Gm37323	1	-	4653352	4656475	0.000000	0.000000	0.000000
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	4.475678	0.375423	1.223017
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	26.166443	4.805096	15.653593
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	3.540000	0.296937	0.967335
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	17.753681	4.190369	13.650992
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.038772	0.003252	0.010595
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	56.121521	22.041855	71.805901
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	17.329187	1.453583	4.735348
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.013602	0.001141	0.003717
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	20.494150	1.719062	5.600201
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	38.489517	20.620686	67.176147
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.768382	0.064452	0.209967
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.000000	0.000000	0.000000
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	1.003778	0.084198	0.274291
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	128.902664	63.087959	205.522064
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	54.881599	10.016390	32.630463
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	4.139761	0.347246	1.131225
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	29.711260	8.793274	28.645908
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	6.149478	0.516234	1.681740
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.071987	0.006038	0.019671
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	2.127042	0.178418	0.581232
ENSMUSG00000033740	St18	1	+	6557455	6931164	7.885007	1.896285	6.177541
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	1.945111	0.163157	0.531518
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	1.497419	0.125604	0.409183
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	154.170090	18.622374	60.666229
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	13.425770	1.126162	3.668706
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	1.404540	0.117814	0.383803
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.288919	0.477884	1.556806
ENSMUSG00000103411	Gm18300	1	-	9569563	9571747	0.000000	0.000000	0.000000
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	2.991380	3.513547	11.446108
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.000000	0.000000	0.000000
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.582500	0.048860	0.159173
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.000000	0.000000	0.000000
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	0.000000	0.000000	0.000000
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.800321	0.151012	0.491953
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.040015	0.003356	0.010934
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	67.593994	5.669827	18.470634
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	34.805447	4.195967	13.669231
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.183642	0.235019	0.765623
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	4.622934	0.387775	1.263256
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	124.503387	10.443423	34.021610
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	3.414661	0.336224	1.095321
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	52.051350	4.366100	14.223475
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.218644	0.103058	0.335734
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	9.967919	7.380294	24.042835
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	5.129456	0.894824	2.915075
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	69.843590	13.481531	43.918877
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	1.908046	0.160048	0.521390
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.484140	0.041555	0.135374
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.000000	0.000000	0.000000
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	1.503611	0.206194	0.671719
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	123.260254	23.835615	77.649445
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	6.895764	4.094533	13.338788
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	82.418434	11.324088	36.890560
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.000000	0.000000	0.000000
