Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102693	4933401J01Rik	1	+	3143476	3144545	0.171028	0.035055	0.102090
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	24.055136	8.217897	23.933140
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.017797	0.003648	0.010623
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.408813	0.083792	0.244029
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.049756	0.034554	0.100632
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	1.505449	0.502278	1.462793
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.081591	0.017249	0.050236
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.066533	0.013637	0.039715
ENSMUSG00000104328	Gm37323	1	-	4653352	4656475	0.000000	0.000000	0.000000
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.022789	0.004671	0.013603
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	1.737605	0.356146	1.037212
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	10.890029	6.259420	18.229431
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	2.713043	0.556076	1.619471
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	8.588687	4.857099	14.145422
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.202813	0.041569	0.121063
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	24.482410	23.287142	67.819595
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	10.611940	2.175065	6.334483
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	11.889289	2.436875	7.096959
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	13.910761	16.455133	47.922600
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.500000	0.102482	0.298460
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.000000	0.000000	0.000000
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.145466	0.029815	0.086832
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	56.195839	63.032265	183.570084
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	32.895908	15.123856	44.045498
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.352925	0.277301	0.807588
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	14.694065	10.747171	31.299194
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	5.681987	1.164602	3.391694
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.069640	0.014274	0.041570
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	0.868212	0.177952	0.518253
ENSMUSG00000033740	St18	1	+	6557455	6931164	4.118041	2.514493	7.323006
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	1.097770	0.225003	0.655281
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	87.198074	27.961275	81.432152
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	14.099305	2.889849	8.416162
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	0.469848	0.096302	0.280462
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.274109	1.057488	3.079742
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	1.331698	3.535752	10.297236
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.832938	0.170722	0.497198
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.093750	0.019215	0.055961
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.030277	0.006206	0.018073
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.825000	0.169095	0.492459
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	1.605819	0.329135	0.958546
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.429712	0.293039	0.853424
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	23.561794	4.829318	14.064514
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	18.949783	5.089529	14.822333
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.208577	0.656886	1.913062
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	2.729998	0.559551	1.629591
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	110.600121	22.669033	66.019463
ENSMUSG00000099827	Gm29520	1	-	9709480	9710807	0.000000	0.000000	0.000000
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	1.404665	0.484405	1.410741
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	26.246340	5.379553	15.666974
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.084306	0.075880	0.220986
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	5.296055	9.959490	29.005215
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.191877	0.039328	0.114535
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	2.992597	1.450465	4.224218
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	29.628967	13.444946	39.155975
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	2.919540	0.598400	1.742733
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.135464	0.044115	0.128477
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.000000	0.000000	0.000000
