Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.373929	0.035183	0.114053
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.000000	0.000000	0.000000
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	8.667534	2.007643	6.508272
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.350541	0.034020	0.110285
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	34.968330	5.543088	17.969296
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.090891	0.008552	0.027723
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	2.932528	0.275919	0.894460
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.383246	0.036059	0.116895
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.385824	0.036302	0.117681
ENSMUSG00000104328	Gm37323	1	-	4653352	4656475	0.000000	0.000000	0.000000
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.074212	0.006983	0.022636
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	3.952292	0.371868	1.205501
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	20.880466	4.409348	14.293995
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	3.228696	0.303785	0.984795
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	14.568725	3.874957	12.561633
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.871470	0.081996	0.265810
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	50.178055	22.184275	71.915825
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	16.932837	1.593196	5.164740
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	35.090595	7.115950	23.068117
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	3.463164	0.325846	1.056311
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	16.454546	1.548194	5.018855
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	33.710835	19.882578	64.454300
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.558824	0.052579	0.170449
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.067946	0.006393	0.020724
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.085396	0.008035	0.026047
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.386375	0.036354	0.117849
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	109.232826	59.230507	192.010361
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	24.007254	7.587029	24.595236
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	4.807075	0.492701	1.597212
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.933490	0.087831	0.284727
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	2.747572	0.258517	0.838046
ENSMUSG00000033740	St18	1	+	6557455	6931164	7.385214	1.995873	6.470117
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	2.381818	0.224103	0.726486
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	125.327400	16.550947	53.653996
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	6.669812	0.627557	2.034381
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	1.907617	0.179486	0.581849
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.356363	0.661302	2.143775
ENSMUSG00000104428	Gm18299	1	-	9509966	9510601	0.457547	0.043050	0.139558
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	3.024819	3.996122	12.954419
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.207346	0.019509	0.063243
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	1.612500	0.151719	0.491834
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.654171	0.061550	0.199531
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	0.818182	0.076982	0.249556
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.186901	0.111674	0.362021
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	63.564941	5.980771	19.388149
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	33.811092	4.846813	15.712146
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.356868	0.494680	1.603629
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	3.825851	0.359971	1.166935
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	72.385727	6.810710	22.078608
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	3.121622	0.336694	1.091476
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	46.666832	4.390842	14.234003
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.262415	0.182497	0.591608
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	6.861269	5.748156	18.634069
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	2.810270	0.832019	2.697195
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	66.737328	13.766437	44.627319
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	0.000000	0.000000	0.000000
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.337229	0.050414	0.163429
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.180495	0.016983	0.055053
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	1.596192	0.160513	0.520342
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000119658	AC102570.1	1	-	10080039	10080142	0.000000	0.000000	0.000000
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.050877	0.016948	0.054940
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	1.170692	0.110149	0.357077
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	109.338196	23.845903	77.302406
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	5.843404	3.719971	12.059208
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	74.755310	11.487932	37.240978
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.055168	0.005191	0.016827
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	21.298805	4.520810	14.655325
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	30.065512	9.264407	30.032869
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.000000	0.000000	0.000000
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	0.336803	0.031690	0.102729
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.030928	0.002910	0.009433
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	12.417692	4.952994	16.056360
ENSMUSG00000025938	Slco5a1	1	-	12936773	13062874	4.211832	1.182474	3.833283
ENSMUSG00000042414	Prdm14	1	-	13183681	13197387	0.296022	0.027852	0.090291
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	59.236671	12.279645	39.807514
ENSMUSG00000103506	Gm38376	1	-	13247686	13249938	0.126054	0.011860	0.038448
ENSMUSG00000103495	Gm37409	1	-	13305033	13306658	0.000000	0.000000	0.000000
ENSMUSG00000102639	Gm38223	1	-	13360036	13360730	0.000000	0.000000	0.000000
ENSMUSG00000104170	Gm37702	1	-	13367260	13369131	0.000000	0.000000	0.000000
ENSMUSG00000087782	Gm23169	1	-	13404722	13404833	0.000000	0.000000	0.000000
ENSMUSG00000103085	Gm38120	1	-	13413787	13418428	0.000000	0.000000	0.000000
ENSMUSG00000102664	Gm38380	1	-	13424707	13426954	0.080071	0.007534	0.024423
ENSMUSG00000025935	Tram1	1	-	13634922	13660134	35.514549	3.669346	11.895095
ENSMUSG00000025937	Lactb2	1	-	13693554	13730770	21.348444	2.088438	6.770190
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.118483	0.011148	0.036139
