Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.479192	0.067658	0.217643
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.000000	0.000000	0.000000
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	5.191527	1.525213	4.906301
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.103199	0.015029	0.048346
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.052825	0.007458	0.023992
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	21.096161	4.954709	15.938286
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.111737	0.015776	0.050750
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.182878	0.025821	0.083061
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.078231	0.011046	0.035532
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	3.236202	0.456927	1.469842
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	15.189524	4.770816	15.346744
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.640870	0.231678	0.745262
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	10.616163	4.231856	13.613019
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.100126	0.014137	0.045476
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	32.793007	21.684757	69.755447
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	11.507463	1.624767	5.226544
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	8.624662	1.217737	3.917212
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	19.868984	17.691839	56.911041
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.426471	0.060214	0.193698
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.127406	0.017989	0.057866
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.000000	0.000000	0.000000
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	71.573280	58.289249	187.504639
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	24.534260	7.356555	23.664541
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	2.624865	0.370611	1.192181
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	14.767067	6.901063	22.199314
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	3.626109	0.514012	1.653473
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.181534	0.025631	0.082450
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	1.978918	0.279408	0.898800
ENSMUSG00000033740	St18	1	+	6557455	6931164	3.653669	1.304903	4.197607
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.626415	0.088445	0.284510
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	75.875862	15.343448	49.356743
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	3.490071	0.492772	1.585146
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	2.321018	0.327710	1.054177
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.156454	0.427601	1.375506
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	2.005116	3.871593	12.454126
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.060427	0.008532	0.027445
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.442500	0.062478	0.200978
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.000000	0.000000	0.000000
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	0.606061	0.085571	0.275265
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.178115	0.166341	0.535085
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
