Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.411261	0.099363	0.314018
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.095583	0.991328	3.132892
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.070579	0.017589	0.055586
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.030009	0.024566	0.077637
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.077232	0.018660	0.058970
ENSMUSG00000104328	Gm37323	1	-	4653352	4656475	0.000000	0.000000	0.000000
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.041497	0.010026	0.031685
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.037313	0.009015	0.028490
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	2.091207	0.505250	1.596740
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	8.906444	4.973883	15.718949
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	0.820000	0.198118	0.626110
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	19.198227	7.770507	24.557110
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.103941	0.025113	0.079364
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.325560	0.078658	0.248581
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	7.785776	5.301719	16.755009
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.144041	0.034801	0.109982
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	21.750025	24.526306	77.510414
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	10.276949	2.482981	7.846957
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	6.320433	1.527060	4.825962
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	10.174697	16.602629	52.469242
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	1.617647	0.390835	1.235153
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.195785	0.047303	0.149491
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.157431	0.038036	0.120206
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	46.645397	62.210991	196.605225
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.008249	0.001993	0.006299
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	22.836191	12.442158	39.320919
