Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	1.559363	0.153008	0.493644
ENSMUSG00000102343	Gm37381	1	-	3975962	4056438	0.000000	0.000000	0.000000
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.060231	0.020024	0.064604
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	10.568847	2.167422	6.992668
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.542154	0.054871	0.177030
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	22.843781	3.715913	11.988503
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.035857	0.003518	0.011351
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	1.741945	0.170923	0.551443
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.502508	0.049307	0.159078
ENSMUSG00000118917	AC129937.1	1	+	4599240	4599346	1.943925	0.190742	0.615384
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.433333	0.042520	0.137179
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.057905	0.005682	0.018331
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	3.875585	0.380281	1.226884
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	18.720100	4.314666	13.920234
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	2.420870	0.237541	0.766369
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	12.775582	3.624345	11.693079
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.137960	0.013537	0.043674
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	36.967220	16.975338	54.766857
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	14.300995	1.403244	4.527231
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	12.792979	1.255275	4.049842
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	23.877020	14.710284	47.459206
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.000000	0.000000	0.000000
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.193443	0.018981	0.061238
