Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	10.651391	3.442016	11.127870
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.035503	0.003852	0.012452
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.358743	0.037732	0.121985
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	29.688875	5.222200	16.883118
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.094940	0.009986	0.032283
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.673826	0.070871	0.229123
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.053061	0.005581	0.018043
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	4.002338	0.420956	1.360929
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	19.351099	4.363492	14.106955
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	2.984925	0.313947	1.014974
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	13.087615	3.939084	12.734867
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.214668	0.022578	0.072994
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	41.398670	20.425793	66.035591
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	17.496683	1.840256	5.949458
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	17.587759	1.849835	5.980427
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	29.843681	20.378372	65.882286
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	1.426471	0.150033	0.485048
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.165808	0.017439	0.056380
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.641058	0.067425	0.217981
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	93.778290	56.615513	183.035187
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	36.293194	8.214884	26.558319
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	2.481582	0.261006	0.843821
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	18.909452	6.604296	21.351366
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	4.347672	0.457277	1.478354
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.171362	0.018023	0.058269
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	1.700552	0.178860	0.578245
ENSMUSG00000033740	St18	1	+	6557455	6931164	5.754729	1.730028	5.593098
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	1.377015	0.144831	0.468231
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.938444	0.098703	0.319102
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	111.955299	16.971804	54.869015
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	6.628352	0.697153	2.253861
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	2.788814	0.293320	0.948290
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.358983	0.766371	2.477641
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	2.385979	3.459836	11.185480
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.243286	0.025588	0.082725
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.907500	0.095449	0.308580
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.000000	0.000000	0.000000
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	1.619192	0.170302	0.550579
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	0.896166	0.094256	0.304726
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000065625	Gm24765	1	+	9528895	9528997	0.514563	0.054120	0.174969
ENSMUSG00000103411	Gm18300	1	-	9569563	9571747	0.000000	0.000000	0.000000
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	56.577389	5.950664	19.238205
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	29.664577	4.041802	13.066950
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.162111	0.271383	0.877369
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	3.115229	0.327652	1.059282
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	52.185322	5.488717	17.744755
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	1.692706	0.196146	0.634130
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	38.396683	4.038464	13.056157
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.177699	0.114223	0.369278
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	7.387915	7.205512	23.295067
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	3.049332	0.850677	2.750198
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	60.056835	15.098858	48.813877
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	2.149425	0.226071	0.730876
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.113284	0.018931	0.061203
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.000000	0.000000	0.000000
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	1.636901	0.223038	0.721073
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	100.154808	24.266914	78.453751
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	5.375674	4.191124	13.549701
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	59.205688	10.232993	33.082767
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.000000	0.000000	0.000000
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.000000	0.000000	0.000000
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	0.504428	0.053054	0.171522
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	20.962639	4.980792	16.102655
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.032455	0.003414	0.011036
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	0.144734	0.015223	0.049214
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	23.333599	8.583857	27.751192
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.000000	0.000000	0.000000
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	7.518768	3.318038	10.727055
