Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSRNOG00000040300	Raet1e	1	-	1101965	1116926	0.129848	0.140209	0.234057
ENSRNOG00000058808	AABR07000109.1	1	+	1115869	1115990	0.528688	0.570876	0.952982
ENSRNOG00000061316	Ulbp1	1	+	1180932	1220916	0.000000	0.000000	0.000000
ENSRNOG00000061806	AABR07000158.2	1	-	1628117	1628234	0.128531	0.138787	0.231683
ENSRNOG00000029897	AABR07000156.1	1	+	1545134	1546169	1.115830	1.204870	2.011331
ENSRNOG00000014303	Lrp11	1	+	1702696	1731210	28.311716	30.570906	51.033066
ENSRNOG00000051899	AABR07000159.1	1	-	1726382	1726514	1.203007	1.299003	2.168471
ENSRNOG00000049505	Nup43	1	+	1771710	1782091	3.601952	3.889377	6.492671
ENSRNOG00000014330	Pcmt1	1	-	1736276	1767618	22.999414	24.834698	41.457417
ENSRNOG00000014916	Lats1	1	+	1784078	1817310	10.761395	11.620122	19.397869
ENSRNOG00000014996	Katna1	1	+	1825872	1867787	2.377694	2.567427	4.285894
ENSRNOG00000053710	AABR07000159.2	1	-	1888877	1889236	0.040278	0.043492	0.072603
ENSRNOG00000015239	Ginm1	1	-	1870388	1885981	6.122928	6.611519	11.036837
ENSRNOG00000055508	AABR07000159.3	1	+	1885876	1886209	0.184388	0.199102	0.332367
ENSRNOG00000015552	Ppil4	1	+	1897338	1929763	11.301970	12.203833	20.372278
ENSRNOG00000016041	Zc3h12d	1	+	1938419	1972918	0.000000	0.000000	0.000000
ENSRNOG00000016054	Tab2	1	-	1999596	2073896	8.881503	9.782194	16.329752
ENSRNOG00000016381	Ust	1	-	2333778	2627747	0.866045	0.935153	1.561083
ENSRNOG00000013160	Sash1	1	-	2782864	2846200	7.124635	7.693160	12.842456
ENSRNOG00000031859	RGD1560633	1	-	3848619	3849080	0.101299	0.109382	0.182596
ENSRNOG00000023549	Samd5	1	-	3713750	3763392	3.304016	3.567667	5.955628
ENSRNOG00000014258	Rab32	1	-	4637491	4653210	0.710925	0.767655	1.281472
ENSRNOG00000013351	Stxbp5	1	-	3858909	4011511	18.880920	21.483908	35.863827
ENSRNOG00000061755	-	1	-	3952552	3952682	3.824427	4.129605	6.893691
ENSRNOG00000042741	Adgb	1	-	4445027	4560789	0.303075	1.751959	2.924605
ENSRNOG00000041566	AABR07000220.1	1	-	5168027	5168116	0.222222	0.239955	0.400565
ENSRNOG00000014431	AABR07000222.1	1	-	5238340	5238900	2.069519	2.234660	3.730395
ENSRNOG00000014290	Grm1	1	-	4753144	5165859	5.971590	6.448105	10.764043
ENSRNOG00000014852	Fbxo30	1	+	5366379	5388069	7.082501	7.647663	12.766507
ENSRNOG00000014450	Shprh	1	+	5240180	5313054	10.078584	10.976046	18.322691
ENSRNOG00000040242	Epm2a	1	+	5448958	5571512	2.957130	3.193100	5.330352
ENSRNOG00000051844	AABR07000248.1	1	-	6278881	6279793	0.010953	0.011827	0.019743
ENSRNOG00000014908	Sf3b5	1	+	7101715	7102426	5.066011	5.470263	9.131699
ENSRNOG00000014902	Stx11	1	-	7039162	7064870	0.037417	0.040403	0.067446
ENSRNOG00000025587	Plagl1	1	+	7252349	7259035	1.577122	1.702971	2.842829
ENSRNOG00000015217	Ltv1	1	-	7323040	7335936	4.616728	4.985129	8.321847
ENSRNOG00000015551	Fuca2	1	+	7658890	7673683	2.973955	3.211267	5.360680
ENSRNOG00000015473	Phactr2	1	-	7355154	7480825	0.662961	0.725765	1.211545
