Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.164627	0.082193	0.184696
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.101805	0.050828	0.114216
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	1.394098	1.815618	4.079863
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.006982	0.003596	0.008080
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.024115	0.012040	0.027055
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.151361	0.075570	0.169813
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.163488	0.081625	0.183418
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	6.439663	3.215134	7.224707
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	5.410983	5.956688	13.385234
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	0.483478	0.241386	0.542418
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.007078	0.011973	0.026904
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	6.374467	5.420952	12.181386
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.084192	0.042035	0.094456
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.036919	0.018433	0.041420
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.030684	0.015320	0.034425
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.007635	0.003812	0.008566
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	0.995666	0.497107	1.117045
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	15.186100	16.280901	36.584705
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.780125	0.389493	0.875228
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	1.298676	0.648391	1.456995
ENSMUSG00000104385	Gm7449	1	+	6980784	6981446	0.014781	0.007380	0.016583
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.359863	0.179669	0.403733
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	1.782580	0.889990	1.999890
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	5.808715	10.911544	24.519258
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	2.184966	1.090889	2.451330
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	4.906975	6.968736	15.659399
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.027948	0.013954	0.031355
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	11.239445	26.370277	59.256477
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	11.375891	5.679647	12.762699
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	3.080108	1.537807	3.455597
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	7.677292	26.573885	59.714005
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.308824	0.154187	0.346472
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.183145	0.091439	0.205472
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.022834	0.011400	0.025618
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.229864	0.114764	0.257886
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	30.357533	85.817955	192.840958
ENSMUSG00000033740	St18	1	+	6557455	6931164	1.549471	1.806539	4.059462
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	2.319519	1.158068	2.602286
ENSMUSG00000104226	Gm7470	1	+	7667603	7669697	0.012411	0.006196	0.013924
ENSMUSG00000103903	Rps2-ps2	1	+	7734305	7735185	0.011464	0.005724	0.012862
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.108037	1.048888	2.356950
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	36.251877	28.533531	64.117516
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.422551	0.210967	0.474063
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	3.109111	1.552288	3.488135
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	18.837915	9.405217	21.134401
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	0.639393	0.353966	0.795394
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	5.702470	3.953622	8.884158
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.059846	0.358419	0.805401
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	3.500180	1.747537	3.926878
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	9.698351	4.842101	10.880653
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	13.632840	6.806476	15.294786
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.025230	0.055315	0.124298
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.221321	0.143955	0.323481
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.000000	0.000000	0.000000
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	0.743926	0.594089	1.334975
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	1.033757	1.793285	4.029679
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	24.558716	25.591827	57.507229
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	0.172414	0.086081	0.193433
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	3.920419	17.294661	38.862717
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.141457	0.070625	0.158702
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	0.683472	4.850759	10.900108
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.386651	0.193043	0.433787
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.401250	0.200332	0.450165
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.247223	0.123431	0.277361
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	6.629416	3.309872	7.437592
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.007353	0.003671	0.008249
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.245156	0.621670	1.396950
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	0.384863	0.192151	0.431781
ENSMUSG00000100648	Gm28659	1	+	10938912	10939670	0.014756	0.007367	0.016555
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	29.062813	32.778126	73.655518
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	2.172539	8.852442	19.892265
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.106522	0.053183	0.119508
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	15.657758	13.073685	29.377790
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.058072	0.028994	0.065151
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.029167	0.050711	0.113953
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.676976	0.337994	0.759504
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	1.473354	0.735602	1.652967
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	3.455313	3.921906	8.812888
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000025938	Slco5a1	1	-	12936773	13062874	1.076555	1.670071	3.752806
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	1.669969	3.452012	7.756994
ENSMUSG00000101171	Gm7593	1	-	13477236	13477879	0.051242	0.025584	0.057489
ENSMUSG00000101476	Gm29570	1	+	13446294	13458637	0.252570	0.126101	0.283360
ENSMUSG00000119076	AC121538.1	1	-	13446426	13446538	0.000000	0.000000	0.000000
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	8.838503	15.396913	34.598301
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.000000	0.000000	0.000000
ENSMUSG00000025935	Tram1	1	-	13634922	13660134	10.277988	5.614786	12.616947
ENSMUSG00000097711	Gm5523	1	-	13856107	13857103	2.673921	1.335010	2.999892
ENSMUSG00000025937	Lactb2	1	-	13693554	13730770	6.275581	3.209975	7.213114
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.078989	0.039437	0.088618
ENSMUSG00000103492	Gm37412	1	+	14858869	14863189	0.023143	0.011555	0.025964
ENSMUSG00000054493	Gm9947	1	+	14823161	14847155	0.065771	0.095678	0.214998
ENSMUSG00000025930	Msc	1	-	14823570	14826216	0.220133	0.305728	0.686999
ENSMUSG00000081201	Smt3h2-ps4	1	-	14910093	14910380	7.438520	3.713834	8.345332
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	16.393045	17.242304	38.745068
ENSMUSG00000103506	Gm38376	1	-	13247686	13249938	0.044385	0.022160	0.049796
ENSMUSG00000103495	Gm37409	1	-	13305033	13306658	0.000000	0.000000	0.000000
ENSMUSG00000102639	Gm38223	1	-	13360036	13360730	0.000000	0.000000	0.000000
ENSMUSG00000104170	Gm37702	1	-	13367260	13369131	0.000000	0.000000	0.000000
ENSMUSG00000087782	Gm23169	1	-	13404722	13404833	0.000000	0.000000	0.000000
ENSMUSG00000103085	Gm38120	1	-	13413787	13418428	0.022620	0.011293	0.025378
ENSMUSG00000102664	Gm38380	1	-	13424707	13426954	0.044484	0.022210	0.049907
ENSMUSG00000025932	Eya1	1	-	14239178	14380459	1.390303	1.731184	3.890132
ENSMUSG00000102588	Gm37444	1	-	14325776	14326214	0.000000	0.000000	0.000000
ENSMUSG00000082193	Rpl5-ps1	1	+	14935296	14936189	33.181927	16.566759	37.227055
ENSMUSG00000032769	Trpa1	1	-	14942872	14989086	0.020174	0.010072	0.022633
ENSMUSG00000073737	Gm10566	1	-	15339026	15340021	29.115658	14.536591	32.665077
ENSMUSG00000101652	Gm6060	1	-	15830346	15830892	0.000000	0.000000	0.000000
ENSMUSG00000025925	Terf1	1	+	15875870	15914276	2.626128	2.652644	5.960740
ENSMUSG00000104379	Gm37509	1	+	15923555	15926723	1.171313	0.584802	1.314105
ENSMUSG00000032719	Sbspon	1	-	15924086	15962946	0.130680	0.065245	0.146611
ENSMUSG00000067795	4930444P10Rik	1	-	16136203	16163549	0.570044	0.318407	0.715490
ENSMUSG00000092083	Kcnb2	1	+	15357478	15793974	0.315529	0.602829	1.354613
ENSMUSG00000102937	Gm38116	1	+	15434526	15436058	0.065232	0.032568	0.073184
ENSMUSG00000104149	Gm37138	1	+	15626473	15628561	0.000000	0.000000	0.000000
ENSMUSG00000088829	Gm25227	1	-	15756159	15756270	0.000000	0.000000	0.000000
ENSMUSG00000104165	Gm38249	1	-	16278421	16280741	0.067643	0.033772	0.075889
ENSMUSG00000043716	Rpl7	1	-	16171519	16174886	153.964615	177.277069	398.358124
ENSMUSG00000025921	Rdh10	1	+	16175998	16203958	9.107693	5.625851	12.641812
ENSMUSG00000025939	Ube2w	1	-	16611014	16689713	4.201971	20.757547	46.644150
ENSMUSG00000102457	Gm38342	1	+	16688784	16691763	0.237621	0.118637	0.266589
ENSMUSG00000025779	Ly96	1	+	16758275	16779835	0.536729	0.432912	0.972794
ENSMUSG00000091020	Gm5828	1	-	16838503	16840362	0.554032	0.276612	0.621573
ENSMUSG00000025940	Tmem70	1	+	16735431	16748499	34.485031	18.502546	41.576954
ENSMUSG00000100868	Gm28095	1	+	16298730	16314286	0.110891	0.055365	0.124409
ENSMUSG00000025920	Stau2	1	-	16298898	16590336	18.198729	27.983482	62.881500
ENSMUSG00000089982	Gm7568	1	+	16323816	16338145	0.000000	0.000000	0.000000
ENSMUSG00000079658	Eloc	1	-	16711949	16727266	56.902348	47.316566	106.324753
ENSMUSG00000099899	Gm28784	1	+	17238627	17243327	0.644906	0.321983	0.723525
ENSMUSG00000101589	Rbm6-ps1	1	-	17467636	17470505	0.345819	0.172657	0.387977
ENSMUSG00000102048	Gm6075	1	-	17499267	17499752	0.117078	0.058454	0.131351
ENSMUSG00000101640	Gm28376	1	+	16968409	17161855	0.000000	0.000000	0.000000
ENSMUSG00000104133	4921511E07Rik	1	+	17001194	17002020	0.000000	0.000000	0.000000
ENSMUSG00000042686	Jph1	1	-	17034784	17168113	9.213885	4.781017	10.743391
ENSMUSG00000067780	Pi15	1	+	17672125	17701163	0.103568	0.051708	0.116194
ENSMUSG00000100053	Gm28154	1	-	17685308	17711305	0.461830	0.230578	0.518131
ENSMUSG00000025777	Gdap1	1	+	17215586	17234495	24.392704	24.691551	55.484219
ENSMUSG00000085125	Gm16070	1	-	17746251	17797870	0.136481	0.184795	0.415252
ENSMUSG00000025776	Crispld1	1	+	17797269	17836568	2.313815	1.166327	2.620847
ENSMUSG00000099895	Gm28153	1	-	17812139	17875641	0.966614	0.482602	1.084452
ENSMUSG00000100204	Gm4849	1	+	19401163	19403408	0.241095	0.120372	0.270486
ENSMUSG00000100554	Gm7690	1	+	18017265	18018663	0.233024	0.116342	0.261431
ENSMUSG00000099473	Gm18775	1	-	18063234	18069846	0.077053	0.038470	0.086446
ENSMUSG00000099591	Gm17969	1	+	18064037	18067707	0.112196	0.056016	0.125874
ENSMUSG00000109887	Gm28756	1	-	18064686	18129280	3.180063	1.796945	4.037904
ENSMUSG00000102001	Gm28755	1	-	18076185	18086410	0.000000	0.000000	0.000000
ENSMUSG00000101717	Gm45784	1	-	18118324	18128493	0.000000	0.000000	0.000000
ENSMUSG00000025927	Tfap2b	1	+	19279138	19308800	0.052355	0.034744	0.078072
ENSMUSG00000089787	Gm15825	1	-	19133524	19175064	0.000000	0.000000	0.000000
ENSMUSG00000042596	Tfap2d	1	+	19173246	19236570	0.020495	0.016444	0.036951
ENSMUSG00000100720	Gm10075	1	-	19223646	19224190	3.764012	1.879260	4.222874
ENSMUSG00000041872	Il17f	1	-	20847370	20860841	0.000000	0.000000	0.000000
ENSMUSG00000041859	Mcm3	1	-	20873192	20890536	0.902452	0.748977	1.683021
ENSMUSG00000100929	Gm28064	1	+	21015935	21017138	0.277389	0.138492	0.311205
ENSMUSG00000041809	Efhc1	1	+	21021850	21061065	0.853714	0.507104	1.139510
ENSMUSG00000100819	Gm2693	1	+	21249212	21257651	0.192644	0.096181	0.216129
ENSMUSG00000102633	Gm38224	1	+	21304946	21307045	0.083333	0.041606	0.093492
ENSMUSG00000041779	Tram2	1	-	21066523	21149453	0.474103	0.242868	0.545746
ENSMUSG00000097934	6720483E21Rik	1	-	20958874	20960697	0.525000	0.262117	0.589001
ENSMUSG00000025931	Paqr8	1	+	20960830	21009874	8.137545	14.902149	33.486523
ENSMUSG00000077314	Gm24171	1	-	20985634	20985764	0.000000	0.000000	0.000000
ENSMUSG00000025933	Tmem14a	1	+	21288799	21300391	36.026398	20.184841	45.357220
ENSMUSG00000096375	Gm7094	1	+	21342627	21343130	0.000000	0.000000	0.000000
ENSMUSG00000085507	Gm2709	1	+	21442894	21443988	0.265714	0.132663	0.298107
ENSMUSG00000041722	Khdc1c	1	+	21438555	21441069	0.051387	0.025656	0.057651
ENSMUSG00000025934	Gsta3	1	+	21310813	21335885	1.446823	2.872782	6.455409
ENSMUSG00000099343	Gm28836	1	-	21320583	21341817	0.824645	0.411721	0.925175
ENSMUSG00000043760	Pkhd1	1	-	20128003	20688288	0.008759	0.007025	0.015786
ENSMUSG00000104095	Gm37315	1	-	20132294	20135772	0.000000	0.000000	0.000000
ENSMUSG00000089914	4930486I03Rik	1	+	20426676	20462524	0.000000	0.000000	0.000000
ENSMUSG00000090142	Gm15795	1	-	20514482	20515034	0.525658	0.262446	0.589740
ENSMUSG00000070175	Gm24162	1	-	20515035	20515136	0.000000	0.000000	0.000000
ENSMUSG00000097970	Gm27028	1	+	23330618	23331016	1.625210	0.811419	1.823335
ENSMUSG00000065567	Mir30c-2	1	+	23330782	23330865	0.006444	0.003217	0.007230
ENSMUSG00000101227	Gm29506	1	-	23087376	23274754	0.048123	0.024026	0.053990
ENSMUSG00000073730	Ppp1r14bl	1	-	23139554	23141334	0.000000	0.000000	0.000000
ENSMUSG00000097920	Gm7784	1	+	23518620	23519608	0.026694	0.013328	0.029948
ENSMUSG00000026158	Ogfrl1	1	-	23405505	23436853	19.827662	16.676226	37.473038
ENSMUSG00000041670	Rims1	1	-	22356475	22845203	4.114283	9.153657	20.569122
ENSMUSG00000097642	Gm26866	1	+	22779845	22780646	0.000000	0.000000	0.000000
ENSMUSG00000028033	Kcnq5	1	-	21468627	22032166	14.215304	25.309202	56.872139
ENSMUSG00000104138	Gm36949	1	-	21524915	21527241	0.000000	0.000000	0.000000
ENSMUSG00000082935	Gm7658	1	-	21582157	21583280	5.289591	2.640937	5.934433
ENSMUSG00000103748	Gm38243	1	-	21909172	21910738	0.103382	0.051616	0.115985
ENSMUSG00000026154	Sdhaf4	1	-	24035020	24044737	25.887869	16.560633	37.213291
ENSMUSG00000102495	Gm26524	1	+	24044586	24044975	0.000000	0.000000	0.000000
ENSMUSG00000102398	Gm37580	1	+	24139706	24142505	0.071429	0.035662	0.080137
ENSMUSG00000026156	B3gat2	1	+	23800834	23888239	7.932481	4.348181	9.770767
ENSMUSG00000026155	Smap1	1	-	23883927	23961398	8.000810	16.068907	36.108337
ENSMUSG00000026147	Col9a1	1	+	24216691	24291765	0.153306	0.102354	0.230000
ENSMUSG00000026153	Fam135a	1	-	24050174	24139422	8.786441	6.951826	15.621404
ENSMUSG00000099997	Tubb4b-ps2	1	-	24633168	24634504	1.775119	0.886265	1.991519
ENSMUSG00000026141	Col19a1	1	-	24300971	24626553	1.677944	1.143197	2.568871
ENSMUSG00000077463	Gm26418	1	-	24587922	24588058	0.000000	0.000000	0.000000
ENSMUSG00000100450	Gm9443	1	+	25051022	25051837	0.065768	0.032836	0.073786
ENSMUSG00000073725	Lmbrd1	1	+	24717711	24805382	21.554123	26.982006	60.631092
ENSMUSG00000104516	Gm9884	1	+	25869738	25870959	0.967267	0.482928	1.085184
ENSMUSG00000086240	Gm7846	1	-	28619580	28619853	0.478102	0.238702	0.536386
ENSMUSG00000081557	Gm5697	1	-	28839321	28841802	0.035858	0.017903	0.040229
