Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.149327	0.050062	0.115752
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.239335	1.517750	3.509299
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.093895	0.032469	0.075074
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.145384	0.048740	0.112696
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.035374	0.011859	0.027421
ENSMUSG00000104328	Gm37323	1	-	4653352	4656475	0.036062	0.012090	0.027954
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	9.653415	3.236326	7.482939
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	7.616980	5.181674	11.980918
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	0.905217	0.303476	0.701688
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.000000	0.000000	0.000000
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	14.498687	8.153860	18.853119
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.425898	0.142783	0.330139
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	9.570880	9.007084	20.825922
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.032151	0.010779	0.024922
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	17.612471	27.566908	63.739414
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	14.315703	4.799366	11.096957
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.029921	0.010031	0.023194
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	2.537107	0.850570	1.966663
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	10.814446	7.910733	18.290970
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	5.921692	1.985258	4.590257
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	10.459614	24.852810	57.463959
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	1.661765	0.557110	1.288133
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.260890	0.087464	0.202231
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.104430	0.035010	0.080950
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.234795	0.078715	0.182004
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	37.256664	71.308479	164.877426
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.671362	0.225075	0.520413
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	2.654415	0.889898	2.057596
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	1.693053	0.567599	1.312387
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	11.384319	13.143683	30.390450
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	3.086510	1.034777	2.392583
ENSMUSG00000033740	St18	1	+	6557455	6931164	4.357284	4.048480	9.360778
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	1.032590	0.346178	0.800422
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	3.125222	1.047737	2.422546
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	63.147289	31.351328	72.489639
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.130799	0.043851	0.101390
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	9.692900	3.249563	7.513546
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.093253	0.626378	1.448294
ENSMUSG00000103067	Gm30414	1	+	7568192	7588373	0.000000	0.000000	0.000000
ENSMUSG00000103903	Rps2-ps2	1	+	7734305	7735185	0.034052	0.011416	0.026396
ENSMUSG00000101571	Gm6187	1	-	9466998	9468912	0.000000	0.000000	0.000000
ENSMUSG00000102272	Gm7512	1	+	9520804	9521973	0.070940	0.023783	0.054990
ENSMUSG00000103411	Gm18300	1	-	9569563	9571747	0.071124	0.023844	0.055132
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	18.993851	6.367724	14.723269
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	1.646242	0.693427	1.603323
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	14.806603	6.811660	15.749725
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.082094	0.366737	0.847958
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	7.607525	2.550437	5.897048
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	24.814129	8.318983	19.234913
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	24.076771	8.071783	18.663343
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.044343	0.118035	0.272918
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	1.053005	5.493629	12.702211
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.189573	0.063555	0.146949
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	1.037500	0.347824	0.804228
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.370833	0.124322	0.287455
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	5.754423	1.929181	4.460597
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.616097	0.541800	1.252733
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.336752	0.131199	0.303356
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.000000	0.000000	0.000000
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	1.032173	0.389020	0.899481
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	2.500779	2.047584	4.734364
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	21.879921	17.045950	39.413158
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	0.574713	0.192674	0.445494
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	4.177582	12.570505	29.065161
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.081232	0.027233	0.062968
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	0.689211	0.231059	0.534249
ENSMUSG00000100648	Gm28659	1	+	10938912	10939670	0.006851	0.002297	0.005311
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	38.903099	30.066040	69.517838
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	4.849851	13.174278	30.461187
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	30.447098	17.036003	39.390160
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.058072	0.019469	0.045015
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.001959	0.000945	0.002186
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.317869	0.106566	0.246399
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	9.364947	7.163556	16.563370
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	0.987693	0.331126	0.765620
ENSMUSG00000097171	Gm17644	1	+	12737787	12743314	0.000000	0.000000	0.000000
ENSMUSG00000101314	Gm29663	1	-	12740548	12741400	0.000000	0.000000	0.000000
ENSMUSG00000025938	Slco5a1	1	-	12936773	13062874	1.160889	1.198476	2.771082
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	2.598752	3.555242	8.220328
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	12.049104	13.118735	30.332764
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.046642	0.015637	0.036155
ENSMUSG00000101171	Gm7593	1	-	13477236	13477879	0.092391	0.030974	0.071618
ENSMUSG00000101476	Gm29570	1	+	13446294	13458637	0.133627	0.044799	0.103582
ENSMUSG00000119076	AC121538.1	1	-	13446426	13446538	0.000000	0.000000	0.000000
ENSMUSG00000025935	Tram1	1	-	13634922	13660134	22.377293	8.214659	18.993696
ENSMUSG00000067813	Xkr9	1	+	13738995	13771947	0.051921	0.017407	0.040247
ENSMUSG00000097711	Gm5523	1	-	13856107	13857103	2.154665	0.722355	1.670210
ENSMUSG00000025937	Lactb2	1	-	13693554	13730770	9.880195	3.398891	7.858819
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.285154	0.095598	0.221040
ENSMUSG00000103492	Gm37412	1	+	14858869	14863189	0.185142	0.062069	0.143515
ENSMUSG00000054493	Gm9947	1	+	14823161	14847155	0.189489	0.246632	0.570256
ENSMUSG00000025930	Msc	1	-	14823570	14826216	0.700818	0.458802	1.060828
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	25.310287	18.216827	42.120430
ENSMUSG00000103506	Gm38376	1	-	13247686	13249938	0.124723	0.041814	0.096680
ENSMUSG00000103495	Gm37409	1	-	13305033	13306658	0.123001	0.041236	0.095345
ENSMUSG00000102639	Gm38223	1	-	13360036	13360730	0.000000	0.000000	0.000000
ENSMUSG00000104170	Gm37702	1	-	13367260	13369131	0.000000	0.000000	0.000000
ENSMUSG00000087782	Gm23169	1	-	13404722	13404833	0.500000	0.167626	0.387580
ENSMUSG00000103085	Gm38120	1	-	13413787	13418428	0.000000	0.000000	0.000000
ENSMUSG00000102664	Gm38380	1	-	13424707	13426954	0.177046	0.059355	0.137239
ENSMUSG00000025932	Eya1	1	-	14239178	14380459	1.479246	1.147874	2.654080
ENSMUSG00000102588	Gm37444	1	-	14325776	14326214	0.143508	0.048111	0.111242
ENSMUSG00000081201	Smt3h2-ps4	1	-	14910093	14910380	10.558534	3.539768	8.184551
ENSMUSG00000082193	Rpl5-ps1	1	+	14935296	14936189	41.407700	13.882010	32.097584
ENSMUSG00000032769	Trpa1	1	-	14942872	14989086	0.064743	0.021705	0.050186
ENSMUSG00000073737	Gm10566	1	-	15339026	15340021	29.001062	9.722660	22.480457
ENSMUSG00000101652	Gm6060	1	-	15830346	15830892	0.000000	0.000000	0.000000
ENSMUSG00000025925	Terf1	1	+	15875870	15914276	5.132727	3.488629	8.066307
ENSMUSG00000104379	Gm37509	1	+	15923555	15926723	1.820566	0.610348	1.411229
ENSMUSG00000032719	Sbspon	1	-	15924086	15962946	0.600301	0.201252	0.465329
ENSMUSG00000067795	4930444P10Rik	1	-	16136203	16163549	0.473582	0.177625	0.410700
ENSMUSG00000092083	Kcnb2	1	+	15357478	15793974	3.467722	1.301447	3.009169
ENSMUSG00000102937	Gm38116	1	+	15434526	15436058	0.000000	0.000000	0.000000
ENSMUSG00000104149	Gm37138	1	+	15626473	15628561	0.028243	0.009469	0.021893
ENSMUSG00000088829	Gm25227	1	-	15756159	15756270	0.000000	0.000000	0.000000
ENSMUSG00000104165	Gm38249	1	-	16278421	16280741	0.043085	0.014444	0.033398
ENSMUSG00000043716	Rpl7	1	-	16171519	16174886	200.198196	153.586853	355.119110
ENSMUSG00000025921	Rdh10	1	+	16175998	16203958	9.005774	3.864693	8.935833
ENSMUSG00000025939	Ube2w	1	-	16611014	16689713	7.224311	24.119202	55.767727
ENSMUSG00000102457	Gm38342	1	+	16688784	16691763	0.197584	0.066240	0.153159
ENSMUSG00000100868	Gm28095	1	+	16298730	16314286	0.219802	0.073689	0.170382
ENSMUSG00000025920	Stau2	1	-	16298898	16590336	32.876625	32.034752	74.069832
ENSMUSG00000089982	Gm7568	1	+	16323816	16338145	0.107677	0.053748	0.124274
ENSMUSG00000097744	D030040B21Rik	1	+	16727776	16732502	0.000000	0.000000	0.000000
ENSMUSG00000079658	Eloc	1	-	16711949	16727266	74.766365	42.989971	99.400177
