Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.294982	0.140612	0.331384
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.082653	0.039399	0.092853
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.007937	0.003783	0.008916
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.126212	0.060163	0.141787
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.016031	0.007642	0.018009
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	6.501872	3.099310	7.304229
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	5.383882	5.588740	13.171136
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.046087	0.498648	1.175178
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.091157	2.262397	5.331851
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.171409	0.084278	0.198621
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	7.088120	5.654774	13.326758
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.048614	0.023173	0.054613
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.107991	0.051477	0.121318
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.001693	0.000807	0.001902
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.046026	0.021940	0.051706
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	3.674736	5.158836	12.157969
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.129559	0.061758	0.145547
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	10.081646	22.599194	53.260136
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	10.991708	5.239524	12.348128
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.006513	0.003105	0.007317
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.374323	0.655112	1.543920
