Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.326805	0.136205	0.304217
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.158977	0.066258	0.147989
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.007631	0.003180	0.007104
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.043671	0.018201	0.040653
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.140816	0.058689	0.131083
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.577745	2.293662	5.122957
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.000000	0.000000	0.000000
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	7.912535	3.297760	7.365638
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	6.477731	5.990879	13.380792
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.406087	0.586024	1.308901
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.023710	0.033482	0.074783
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	10.278307	7.227767	16.143415
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.035474	0.014785	0.033022
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.040277	0.016787	0.037493
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.049587	0.020667	0.046160
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.051836	0.021604	0.048253
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.031209	0.013007	0.029052
