Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.235618	0.133755	0.313840
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.008089	0.004592	0.010774
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.133223	0.075628	0.177451
ENSMUSG00000103265	Gm2053	1	-	4805269	4805899	0.158479	0.089965	0.211092
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.174858	0.099263	0.232909
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.097959	0.055609	0.130480
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.425917	3.800124	8.916529
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.118795	0.069560	0.163214
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	4.327877	2.456842	5.764682
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	4.011135	4.687788	10.999326
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.083478	0.615067	1.443180
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.009272	0.017834	0.041844
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	8.542336	8.187009	19.209820
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.025526	0.014491	0.034000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.043267	0.024562	0.057631
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.037517	0.021298	0.049972
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.224609	0.127506	0.299177
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	5.497624	8.699924	20.413315
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.060163	0.034153	0.080136
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	10.606749	27.888882	65.437874
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	7.077378	4.017674	9.426986
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.020916	0.011874	0.027860
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	0.736728	0.418225	0.981313
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	12.814666	16.093826	37.762211
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	3.993699	2.267137	5.319561
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	6.590926	24.174868	56.723392
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.474265	0.269230	0.631715
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.025761	0.014624	0.034313
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.000000	0.000000	0.000000
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.180730	0.102597	0.240730
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	21.421040	67.281509	157.867889
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.318466	0.180786	0.424193
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	1.395364	0.792118	1.858609
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	1.287816	0.731065	1.715356
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	6.361761	13.823669	32.435562
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	2.425731	1.377035	3.231045
ENSMUSG00000033740	St18	1	+	6557455	6931164	1.601387	2.467040	5.788609
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.418868	0.237782	0.557927
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	1.625930	0.923005	2.165720
ENSMUSG00000103903	Rps2-ps2	1	+	7734305	7735185	0.018275	0.010374	0.024342
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.097973	1.076590	2.526088
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	43.299026	37.852905	88.817253
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.158892	0.090200	0.211642
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	6.685596	3.795269	8.905136
ENSMUSG00000101571	Gm6187	1	-	9466998	9468912	0.000000	0.000000	0.000000
ENSMUSG00000103411	Gm18300	1	-	9569563	9571747	0.057610	0.032704	0.076736
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	13.256352	7.525345	17.657307
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	6.765225	5.389081	12.644823
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.066178	0.582058	1.365728
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	3.302943	1.875009	4.399482
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	11.252768	6.387953	14.988556
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	0.994076	0.669727	1.571432
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	13.900871	7.891224	18.515799
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.049218	0.268336	0.629618
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.165752	0.149502	0.350788
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.000000	0.000000	0.000000
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	0.993434	0.602735	1.414244
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	1.128714	1.762361	4.135166
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	13.134840	15.789548	37.048260
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	0.804598	0.456753	1.071715
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	0.597481	4.489625	10.534359
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.402844	0.228686	0.536584
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.187500	0.106440	0.249748
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.205555	0.116689	0.273797
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	5.118048	2.905406	6.817181
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.061765	0.035063	0.082270
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.181681	0.670815	1.573985
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.000000	0.000000	0.000000
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.030684	0.017419	0.040871
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	2.858242	14.549649	34.138981
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.464986	0.263963	0.619356
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	0.131240	0.074502	0.174810
ENSMUSG00000100648	Gm28659	1	+	10938912	10939670	0.043874	0.024906	0.058440
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	21.067671	27.140741	63.682457
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	2.391579	10.729893	25.176392
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	16.477055	15.591186	36.582821
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.000000	0.000000	0.000000
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.015789	0.030338	0.071185
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.328847	0.186679	0.438020
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	1.095446	0.621861	1.459121
ENSMUSG00000097171	Gm17644	1	+	12737787	12743314	0.000000	0.000000	0.000000
ENSMUSG00000101314	Gm29663	1	-	12740548	12741400	0.000000	0.000000	0.000000
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	5.634927	7.325919	17.189379
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	2.592893	6.033675	14.157285
ENSMUSG00000025938	Slco5a1	1	-	12936773	13062874	1.675889	3.040784	7.134830
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	9.281001	17.180506	40.311966
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.000000	0.000000	0.000000
ENSMUSG00000101171	Gm7593	1	-	13477236	13477879	0.041925	0.023800	0.055844
ENSMUSG00000025935	Tram1	1	-	13634922	13660134	11.122234	6.891550	16.170183
ENSMUSG00000097711	Gm5523	1	-	13856107	13857103	1.875524	1.064695	2.498176
ENSMUSG00000025937	Lactb2	1	-	13693554	13730770	5.779655	3.583196	8.407535
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.402844	0.228686	0.536584
ENSMUSG00000103492	Gm37412	1	+	14858869	14863189	0.017357	0.009853	0.023119
ENSMUSG00000054493	Gm9947	1	+	14823161	14847155	0.047672	0.094977	0.222851
ENSMUSG00000025930	Msc	1	-	14823570	14826216	0.031029	0.025759	0.060440
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	15.584421	19.638929	46.080360
