Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.789474	0.183112	0.382769
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.244066	0.056609	0.118333
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.305102	0.070766	0.147926
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.016789	0.003894	0.008140
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.100055	0.023207	0.048511
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	3.996633	1.855193	3.878018
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.096355	0.023052	0.048187
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	16.100094	3.734284	7.805988
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	13.292566	7.338892	15.340907
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	2.540869	0.589334	1.231918
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.025055	0.017504	0.036590
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	9.785362	3.817195	7.979302
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.060660	0.014070	0.029410
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.138949	0.032228	0.067368
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.248849	0.057718	0.120652
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	17.092936	11.323802	23.670794
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.020707	0.004803	0.010040
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	27.457794	29.948128	62.602291
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	31.085361	7.209993	15.071464
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.017434	0.004044	0.008453
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.732123	0.401752	0.839805
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	30.150038	15.041368	31.441837
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	7.898290	1.831943	3.829416
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	17.237827	26.050476	54.454807
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.367647	0.085273	0.178250
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.000000	0.000000	0.000000
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.026846	0.006227	0.013016
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.632872	0.146789	0.306842
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	69.515160	90.804337	189.813538
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.102987	0.023887	0.049932
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	1.514084	0.351179	0.734090
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	2.391170	0.554612	1.159338
ENSMUSG00000104385	Gm7449	1	+	6980784	6981446	0.006938	0.001609	0.003364
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.894683	0.207514	0.433779
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	14.851946	12.002321	25.089142
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	5.109872	1.185193	2.477476
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	3.578340	0.829966	1.734927
ENSMUSG00000033740	St18	1	+	6557455	6931164	3.132420	2.403723	5.024641
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	3.868824	0.897342	1.875765
ENSMUSG00000103903	Rps2-ps2	1	+	7734305	7735185	0.019410	0.004502	0.009411
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.223618	0.994357	2.078561
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	103.552895	33.488617	70.003181
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.170747	0.039603	0.082785
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	3.771971	0.874878	1.828807
ENSMUSG00000101571	Gm6187	1	-	9466998	9468912	0.000000	0.000000	0.000000
ENSMUSG00000103411	Gm18300	1	-	9569563	9571747	0.071124	0.016497	0.034484
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	38.645378	8.963477	18.736872
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	2.039615	0.573337	1.198478
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	17.184988	5.049115	10.554454
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.064932	0.230835	0.482528
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	8.627253	2.001020	4.182847
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	61.013115	14.151488	29.581671
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	31.495398	7.305098	15.270266
