Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.225826	0.117815	0.259124
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.160147	0.083550	0.183760
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.015415	0.008042	0.017688
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.159864	0.083402	0.183436
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.189608	0.098920	0.217565
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	6.209074	3.239309	7.124589
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.161623	2.212668	4.866577
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.078415	0.042197	0.092809
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	4.617356	5.223042	11.487641
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	0.668696	0.348863	0.767294
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.000000	0.000000	0.000000
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	8.738923	7.560730	16.629190
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.125499	0.065474	0.144004
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	5.825798	8.432720	18.547060
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.046150	0.024077	0.052955
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	10.412901	25.322063	55.693752
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	10.464345	5.459309	12.007291
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.022027	0.011492	0.025275
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.041712	0.543467	1.195310
