Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102693	4933401J01Rik	1	+	3143476	3144545	0.141121	0.065464	0.147757
ENSMUSG00000102348	Gm10568	1	+	3750378	3752011	0.105263	0.048830	0.110213
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.076229	0.035362	0.079814
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.108503	0.050333	0.113605
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.032891	0.015258	0.034438
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	6.379882	4.958146	11.190854
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	2.600587	2.478889	5.595012
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.087419	0.041829	0.094410
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	6.114593	2.836483	6.402124
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	5.825616	6.028663	13.607081
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	1.209565	0.561102	1.266443
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	4.441883	6.076348	13.714707
ENSMUSG00000104217	Gm37988	1	+	4878115	4956993	0.048327	0.022418	0.050600
ENSMUSG00000033813	Tcea1	1	+	4928037	4968132	9.959558	21.590439	48.731007
ENSMUSG00000062588	Gm6104	1	-	4950272	4950874	10.732145	4.978507	11.236810
ENSMUSG00000104046	Gm37567	1	+	5377962	5380240	0.026628	0.012352	0.027880
ENSMUSG00000033774	Npbwr1	1	-	5983926	5987617	1.196912	0.555232	1.253195
ENSMUSG00000025905	Oprk1	1	+	5658689	5676354	11.671272	12.222233	27.586367
ENSMUSG00000103280	Gm37277	1	-	4975974	4977084	3.971197	1.842188	4.157938
ENSMUSG00000002459	Rgs20	1	-	4979799	5140508	6.409528	19.706453	44.478729
ENSMUSG00000091305	Gm17100	1	-	4997251	4997522	0.544118	0.252409	0.569704
ENSMUSG00000102653	Gm37079	1	-	5008799	5010933	0.040281	0.018686	0.042175
ENSMUSG00000085623	Gm16041	1	+	5041080	5047043	0.026846	0.012454	0.028108
ENSMUSG00000091665	Gm17101	1	+	5133283	5134870	0.293451	0.136128	0.307250
ENSMUSG00000033793	Atp6v1h	1	+	5140241	5232752	31.417328	79.736267	179.969879
ENSMUSG00000087247	Alkal1	1	+	6429442	6464955	0.000000	0.000000	0.000000
ENSMUSG00000103355	Gm2147	1	+	6450618	6451256	0.907668	0.421056	0.950350
ENSMUSG00000102706	Gm7417	1	-	6452858	6453330	0.000000	0.000000	0.000000
ENSMUSG00000103845	Gm19026	1	-	6499879	6511520	1.228072	0.569687	1.285820
ENSMUSG00000025907	Rb1cc1	1	+	6276421	6346872	5.431160	9.433529	21.292084
ENSMUSG00000090031	4732440D04Rik	1	-	6280090	6285517	2.137850	0.991722	2.238379
ENSMUSG00000103329	Gm42492	1	-	6931461	6934375	0.384563	0.178394	0.402647
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	1.304705	0.605236	1.366057
ENSMUSG00000033740	St18	1	+	6557455	6931164	1.748741	2.093663	4.725531
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	1.615155	0.749250	1.691105
ENSMUSG00000103067	Gm30414	1	+	7568192	7588373	0.000000	0.000000	0.000000
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.121790	1.120139	2.528226
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	33.824238	21.560661	48.663803
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.297036	0.137791	0.311004
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	2.041956	0.947238	2.137976
ENSMUSG00000102272	Gm7512	1	+	9520804	9521973	0.047009	0.021807	0.049220
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	17.587711	8.158718	18.414751
ENSMUSG00000099827	Gm29520	1	-	9709480	9710807	0.052484	0.024347	0.054952
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	0.571640	0.291871	0.658771
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	10.506345	7.378109	16.652868
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.071829	0.551125	1.243925
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	3.980002	1.846273	4.167156
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	34.106300	15.821483	35.710102
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	11.474574	5.322910	12.014151
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.027276	0.125228	0.282648
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	0.760755	4.742060	10.703135
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.114139	0.052948	0.119506
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.215000	0.099736	0.225110
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	0.000000	0.000000	0.000000
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	3.908233	1.812980	4.092012
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	0.978863	0.454082	1.024893
