Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102735	Gm7369	1	+	4680694	4681629	0.015873	0.008122	0.018436
ENSMUSG00000103265	Gm2053	1	-	4805269	4805899	0.095087	0.048653	0.110439
ENSMUSG00000098104	Gm6085	1	-	4758157	4759626	0.117347	0.060042	0.136293
ENSMUSG00000102175	Gm6119	1	-	4762442	4763647	0.124654	0.063781	0.144780
ENSMUSG00000102269	Gm7357	1	+	4593128	4596960	0.129388	0.066203	0.150278
ENSMUSG00000103922	Gm6123	1	+	4841354	4842422	5.605706	2.868237	6.510768
ENSMUSG00000025900	Rp1	1	-	4069780	4479464	0.018119	0.031412	0.071303
ENSMUSG00000102948	Gm6101	1	-	4326457	4330742	0.000000	0.000000	0.000000
ENSMUSG00000104123	Gm37483	1	-	4433569	4435052	0.000000	0.000000	0.000000
ENSMUSG00000051951	Xkr4	1	-	3276124	3741721	6.681818	5.750196	13.052686
ENSMUSG00000102851	Gm18956	1	+	3322980	3323459	0.000000	0.000000	0.000000
ENSMUSG00000103377	Gm37180	1	-	3435954	3438772	0.000000	0.000000	0.000000
ENSMUSG00000104017	Gm37363	1	-	3445779	3448011	0.000000	0.000000	0.000000
ENSMUSG00000103025	Gm37686	1	-	3535200	3537508	0.000000	0.000000	0.000000
ENSMUSG00000089699	Gm1992	1	+	3536810	3583776	0.000000	0.000000	0.000000
ENSMUSG00000103201	Gm37329	1	-	3582674	3584730	0.000000	0.000000	0.000000
ENSMUSG00000103147	Gm7341	1	+	3602018	3602943	0.000000	0.000000	0.000000
ENSMUSG00000103161	Gm38148	1	-	3663115	3666126	0.000000	0.000000	0.000000
ENSMUSG00000102331	Gm19938	1	-	3717532	3729127	0.000000	0.000000	0.000000
ENSMUSG00000025902	Sox17	1	-	4561154	4567577	1.903814	2.359592	5.356167
ENSMUSG00000104238	Gm37587	1	+	4566774	4569781	0.000000	0.000000	0.000000
ENSMUSG00000033845	Mrpl15	1	-	4843429	4855962	4.610816	4.790698	10.874668
ENSMUSG00000102275	Gm37144	1	-	4848286	4849435	0.542609	0.277633	0.630215
ENSMUSG00000025903	Lypla1	1	+	4878011	4918633	5.229286	7.509194	17.045530
