	Name	Description	mean	median
0	ENSG00000223972.5	DDX11L1	0.008328975609756099	0.0
1	ENSG00000227232.5	WASH7P	1.7126970731707316	1.442
2	ENSG00000278267.1	MIR6859-1	0.009578048780487809	0.0
3	ENSG00000243485.5	MIR1302-2HG	0.03576668292682927	0.023495
4	ENSG00000237613.2	FAM138A	0.01186541463414634	0.0
5	ENSG00000268020.3	OR4G4P	0.07143882926829269	0.04928
6	ENSG00000240361.1	OR4G11P	0.09070229268292684	0.064985
7	ENSG00000186092.4	OR4F5	0.17636731707317074	0.09965
8	ENSG00000238009.6	RP11-34P13.7	0.030300526829268294	0.016704999999999998
9	ENSG00000233750.3	CICP27	0.02192001951219513	0.015515
10	ENSG00000268903.1	RP11-34P13.15	1.2983206341463416	0.91855
11	ENSG00000269981.1	RP11-34P13.16	1.4279368292682928	0.8797999999999999
12	ENSG00000239906.1	RP11-34P13.14	0.02617980487804878	0.0
13	ENSG00000241860.6	RP11-34P13.13	0.054256882926829265	0.035464999999999997
14	ENSG00000222623.1	RNU6-1100P	0.0	0.0
15	ENSG00000241599.1	RP11-34P13.9	0.0024672682926829273	0.0
16	ENSG00000279928.2	ABC7-43046700E7.1	0.06372175609756098	0.0398
17	ENSG00000279457.4	RP11-34P13.18	3.1791726829268296	2.839
18	ENSG00000273874.1	MIR6859-2	0.0018741463414634145	0.0
19	ENSG00000228463.9	AP006222.2	0.3212609756097561	0.25949999999999995
20	ENSG00000236679.2	RPL23AP24	0.08564434146341464	0.07114500000000001
21	ENSG00000236743.1	RP5-857K21.15	0.0030816097560975603	0.0
22	ENSG00000236601.2	RP4-669L17.2	0.04263678048780487	0.024995
23	ENSG00000237094.11	RP4-669L17.10	0.13004656097560974	0.1044
24	ENSG00000269732.1	WBP1LP7	0.17502063414634147	0.10415
25	ENSG00000278566.1	OR4F29	0.08744234146341462	0.052835000000000014
26	ENSG00000233653.3	CICP7	0.014896034146341462	0.008115500000000001
27	ENSG00000250575.1	RP4-669L17.8	0.019634926829268297	0.005755
28	ENSG00000278757.1	U6	0.0	0.0
29	ENSG00000230021.8	RP5-857K21.4	0.04526181463414634	0.037475
30	ENSG00000235146.2	RP5-857K21.2	0.014373463414634148	0.0
31	ENSG00000225972.1	MTND1P23	384.06253170731713	18.72
32	ENSG00000225630.1	MTND2P28	1797.6078048780487	1592.5
33	ENSG00000237973.1	MTCO1P12	238.29048780487804	114.25
34	ENSG00000229344.1	MTCO2P12	85.34663414634146	33.585
35	ENSG00000240409.1	MTATP8P1	35.83287804878049	24.5
36	ENSG00000248527.1	MTATP6P1	7929.792975609757	7758.5
37	ENSG00000198744.5	MTCO3P12	123.87546829268291	31.325
38	ENSG00000268663.1	WBP1LP6	0.09031268292682926	0.06001
39	ENSG00000273547.1	OR4F16	0.06699600000000001	0.048014999999999995
40	ENSG00000283574.1	RP11-206L10.17	0.0	0.0
41	ENSG00000229376.3	CICP3	0.14878186829268292	0.1161
42	ENSG00000228327.3	RP11-206L10.2	0.5385314634146341	0.46565
43	ENSG00000223181.1	RNU6-1199P	0.05398146341463415	0.0
44	ENSG00000229905.1	RP11-206L10.4	0.07825775609756097	0.053035
45	ENSG00000237491.8	RP11-206L10.9	0.4530962926829269	0.43515
46	ENSG00000230092.7	RP11-206L10.8	0.3507874634146341	0.29435
47	ENSG00000177757.2	FAM87B	0.25166175609756103	0.2197
48	ENSG00000228794.8	LINC01128	3.4772258536585374	3.137
49	ENSG00000225880.5	LINC00115	1.7561117073170731	1.5259999999999998
50	ENSG00000230368.2	FAM41C	0.1233920487804878	0.088325
51	ENSG00000234711.1	TUBB8P11	0.1477330243902439	0.11715
52	ENSG00000283040.1	FAM166AP3	0.06998434146341465	0.046185
53	ENSG00000272438.1	RP11-54O7.16	0.39899624390243904	0.33214999999999995
54	ENSG00000230699.2	RP11-54O7.1	0.2283662634146341	0.1926
55	ENSG00000241180.1	RP11-54O7.2	0.03225707317073171	0.0
56	ENSG00000223764.2	RP11-54O7.3	0.6900047317073171	0.5931
57	ENSG00000187634.11	SAMD11	1.5225349268292685	1.394
58	ENSG00000188976.10	NOC2L	22.20950243902439	21.37
59	ENSG00000187961.13	KLHL17	4.209480975609757	4.0345
60	ENSG00000187583.10	PLEKHN1	0.1753148292682927	0.1269
61	ENSG00000187642.9	PERM1	0.1781531707317073	0.1361
62	ENSG00000272512.1	RP11-54O7.17	4.284543902439024	3.8395
63	ENSG00000188290.10	HES4	31.444287804878048	28.425
64	ENSG00000187608.8	ISG15	38.30808292682927	31.595
65	ENSG00000231702.2	RP11-54O7.10	0.13853756097560976	0.0
66	ENSG00000224969.1	RP11-54O7.11	0.46194824390243894	0.36615
67	ENSG00000188157.14	AGRN	18.454180487804877	18.437090243902443
68	ENSG00000217801.9	RP11-465B22.3	1.7827630243902437	1.5630000000000002
69	ENSG00000273443.1	RP11-54O7.18	0.29074873170731713	0.24115
70	ENSG00000237330.2	RNF223	0.08740599999999997	0.061005
71	ENSG00000131591.17	C1orf159	6.200526341463416	5.9830000000000005
72	ENSG00000223823.1	LINC01342	0.1132604487804878	0.06799
73	ENSG00000207730.3	MIR200B	0.08039756097560975	0.0
74	ENSG00000207607.3	MIR200A	0.06431756097560977	0.0
75	ENSG00000198976.1	MIR429	0.0835990243902439	0.0
76	ENSG00000272141.1	RP11-465B22.8	0.11564034146341465	0.087615
77	ENSG00000205231.1	TTLL10-AS1	0.10491070731707318	0.06415
78	ENSG00000162571.13	TTLL10	0.13830016097560974	0.1037
79	ENSG00000186891.13	TNFRSF18	0.3953084878048781	0.31875
80	ENSG00000186827.10	TNFRSF4	0.5641244878048781	0.466
81	ENSG00000078808.16	SDF4	45.48024390243903	45.65000000000001
